"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6dLBgoJCyB9NlDARCTwJes","Sirens","spotify:artist:3t8Pn6gip5ndfX7mGIymYm","V O E","spotify:album:432FAF2FK68IP91Ra5boiH","Sirens / The Darkness","spotify:artist:3t8Pn6gip5ndfX7mGIymYm","V O E","2021-03-19","https://i.scdn.co/image/ab67616d0000b273043a9b43cf5fc5a07070a399","1","1","221379","https://p.scdn.co/mp3-preview/3b95ed1ed560149abdf78d8ee9cf2a609524b0d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","GB8KE2159848","spotify:user:11126428529","2021-03-20T09:11:32Z"
"spotify:track:5bptiJcqsydARPqIt5XuiU","Step Forward","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","spotify:album:0WzxBwOCOxLAtvy1fDgN4I","Step Forward","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","2021-03-22","https://i.scdn.co/image/ab67616d0000b2735ce6f42a17d3a635cd094314","1","1","269302","https://p.scdn.co/mp3-preview/933293c26f32ebabf4e1a5a05caad20f64173a4a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZKDK2180929","spotify:user:11126428529","2021-03-22T07:51:18Z"
"spotify:track:51uGByczEWVAwOHcl7UViW","Revolt","spotify:artist:0cOW02Kdc13rukUCAlCTmc","MEWONE!","spotify:album:72Pl9SzqlKiFqEcBJyx29d","Revolt","spotify:artist:0cOW02Kdc13rukUCAlCTmc","MEWONE!","2020-09-27","https://i.scdn.co/image/ab67616d0000b273f5c8bf622af44c71d54b2f4b","1","1","188708","","false","6","QZK6P2088036","spotify:user:11126428529","2021-03-23T09:03:42Z"
"spotify:track:2qogoKaDtqOtZ3XAvHXsUB","Mindflayer","spotify:artist:44iPdhC0ZqGRveVC2Am4Mv, spotify:artist:0u8lOxrGV8ox91FK8rCB6t","Transforma, Bytecode","spotify:album:1FHXmYSbOFnlJ5YecEp7PQ","The Boneyards EP","spotify:artist:44iPdhC0ZqGRveVC2Am4Mv, spotify:artist:7ChL8DghZd2QMapmNXRBbk, spotify:artist:0u8lOxrGV8ox91FK8rCB6t","Transforma, Dropset, Bytecode","2021-03-19","https://i.scdn.co/image/ab67616d0000b273e00bca70fe72c8593b0fa8bb","1","3","301395","https://p.scdn.co/mp3-preview/d296c8a4749a08ad3bd7e87d37e466361fd27951?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","NLCK41084317","spotify:user:11126428529","2021-03-24T10:37:12Z"
"spotify:track:58MTuKvPsMfJ3jjGUe2YnZ","The Future","spotify:artist:5xdizdgbQQvGAgAolGhpXr, spotify:artist:1TVDml0EOLsjUxBCFzqWes","Friction, Turno","spotify:album:3Orh6bCbrOUO5MyZbkHXQ4","Disconnected - EP","spotify:artist:5xdizdgbQQvGAgAolGhpXr","Friction","2019-05-28","https://i.scdn.co/image/ab67616d0000b2735b32b37c30b9f3305757f36a","1","3","253793","https://p.scdn.co/mp3-preview/2609471b95b0a7964697c6a52b0e9373c77f2969?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","GBPWR1900043","spotify:user:11126428529","2021-04-11T18:02:36Z"
"spotify:track:2ON6cCZbi7momz4JLx2jTN","Siren","spotify:artist:0QaSiI5TLA4N7mcsdxShDO","Sub Focus","spotify:album:3b4pq3F6MCKrIr6Pug0iYG","Solar System / Siren","spotify:artist:0QaSiI5TLA4N7mcsdxShDO","Sub Focus","2019-07-26","https://i.scdn.co/image/ab67616d0000b273e629cab6558cb496b60e2178","1","2","256000","https://p.scdn.co/mp3-preview/7e4c941f84bfae497f5d86c51580918dedcd4404?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","GBUM71903763","spotify:user:11126428529","2021-04-11T18:02:40Z"
"spotify:track:6VdG6FOQ0CtJTZ3C1Xa85j","Dark Mode feat. Jakes","spotify:artist:6NnqC2KLeT6C7kgY3MvdGX, spotify:artist:6b1Reb7bhjdXtkR7wUYW61, spotify:artist:2tEg1Ert1kIHmm55ayDUy7","Crissy Criss, TC, Jakes","spotify:album:6kL7hNeyBan7JcpocaJK9n","Dark Mode","spotify:artist:6NnqC2KLeT6C7kgY3MvdGX, spotify:artist:6b1Reb7bhjdXtkR7wUYW61","Crissy Criss, TC","2019-08-30","https://i.scdn.co/image/ab67616d0000b27337ec60d34ee223e6b1d854ef","1","1","227481","https://p.scdn.co/mp3-preview/acc290896da5e413c259a59daea86248cc6a8540?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GB8KE1953341","spotify:user:11126428529","2021-04-11T18:07:43Z"
"spotify:track:1nu9bNuymAbTRKYlkDOeLy","The Waves","spotify:artist:0Qq6gWmL42VB1WJc35flZ4","Secondary Attack","spotify:album:4b90b9aD8VEuofoWYoqRMZ","The Waves","spotify:artist:0Qq6gWmL42VB1WJc35flZ4","Secondary Attack","2018-11-20","https://i.scdn.co/image/ab67616d0000b273080cc166f157491c6ee3ff2d","1","1","281379","https://p.scdn.co/mp3-preview/0f27c2cbc83c9763981e31d397e9712e78300da0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USLZJ1875725","spotify:user:11126428529","2021-04-16T16:32:56Z"
"spotify:track:45A8qcP7vEWC5xwHWwSHTn","Mind","spotify:artist:6vqCmRUfUzOS1Dhi1vwzY5","No Concept","spotify:album:02C28LGfgXIt8iS6nyWAEJ","Mind","spotify:artist:6vqCmRUfUzOS1Dhi1vwzY5","No Concept","2021-04-16","https://i.scdn.co/image/ab67616d0000b273289929a0f1c7a50856a64522","1","1","233103","https://p.scdn.co/mp3-preview/cf63dc09762a4b038f67afe248b0d84c7bd9567f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","GBMFG1800954","spotify:user:11126428529","2021-04-16T16:43:07Z"
"spotify:track:1KB7al5yDIyUAZZOCnx3LB","Rush - Kemal Remix","spotify:artist:7khXTDDp4ZkGEoSCUB5Hyt, spotify:artist:44ZJiYyBwvzG4T52wme90c, spotify:artist:3sW2ARRvBTwkbsLreWxFLH","Trilo, VEGAS, Kemal","spotify:album:2E61tjjGc1A1qmAau7HOUc","Rush (Kemal Remix)","spotify:artist:7khXTDDp4ZkGEoSCUB5Hyt, spotify:artist:44ZJiYyBwvzG4T52wme90c, spotify:artist:3sW2ARRvBTwkbsLreWxFLH","Trilo, VEGAS, Kemal","2021-04-16","https://i.scdn.co/image/ab67616d0000b273ea2bbaab3b95e8f0722c6fb3","1","1","302179","https://p.scdn.co/mp3-preview/578755cde4f5a24af62851cd7a416734971f7159?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","GBTEL1800208","spotify:user:11126428529","2021-04-16T16:50:39Z"
"spotify:track:2ETQWn7Ea3sJ4ED9qAAcZf","Everyday","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","spotify:album:1GhnFyefTCByXFdqf1f6kU","Everyday","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","2021-04-16","https://i.scdn.co/image/ab67616d0000b2734ad56ab6a63995156bc57e9a","1","1","257931","https://p.scdn.co/mp3-preview/e910d16bce7f25d8c3a1c094d4269e73ddf88c53?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZMHL2078272","spotify:user:11126428529","2021-04-16T17:20:20Z"
"spotify:track:77YNkdOY8bH0J8B6NQikFD","Tear","spotify:artist:6IzjY421I2xp5UR4dkMDsU","Gancher & Ruin","spotify:album:49rvVrmJbU7muSOU6d7cYm","The Sect","spotify:artist:6IzjY421I2xp5UR4dkMDsU","Gancher & Ruin","2021-04-21","https://i.scdn.co/image/ab67616d0000b2733d55792fcf6dd232feb239ec","1","1","246857","https://p.scdn.co/mp3-preview/663cff8be168ba21d34ea7997aefb6a691b267d1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","GB8KE2151525","spotify:user:11126428529","2021-04-21T12:00:14Z"
"spotify:track:7JOgGmiXYD3EEY9yu4lc7H","Tailwind","spotify:artist:0vB2UZj43XwHAyF1lMqpRj, spotify:artist:1Suznpi9kPrb7KCNIhvUI6","Disphonia, IHR","spotify:album:6KxFB29Jgx4fs1QBqLLCsh","DIVERGENCE III","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-01-08","https://i.scdn.co/image/ab67616d0000b273bc012ef3a1621f27abcf760f","1","1","286896","https://p.scdn.co/mp3-preview/fb6f5f0391637ce353aa758b56c2cc750686c18c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","NLCK41079958","spotify:user:11126428529","2021-04-24T11:17:37Z"
"spotify:track:6yldUuecy4yWfekNeubfRr","The Dirt - Merikan Remix","spotify:artist:6BaDrywiVJp8iR7XkCXDao, spotify:artist:0lzSrFGE3CoEg8dtn1PS6i, spotify:artist:6tGXnq2c2SczZ7NQtKPTS3","Maztek, Aeph, Merikan","spotify:album:3nCwjf1fDpLwpB7BRV0wHk","Warpath Remixed","spotify:artist:6BaDrywiVJp8iR7XkCXDao","Maztek","2019-11-29","https://i.scdn.co/image/ab67616d0000b273bf6ed7eb3f91ca4be5d04ded","1","1","231724","https://p.scdn.co/mp3-preview/acfe70d8b9d3fd96bb734a693ea445d03c472374?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","GB8KE1954314","spotify:user:11126428529","2021-04-25T07:24:32Z"
"spotify:track:6EeJ3YhSiJypCRxd66rLed","Trashriot","spotify:artist:1ZScOzf2oq1jmPpY2Veuyu","Misanthrop","spotify:album:3O72OIy1TEpfSqDPqhGHZ6","Misanthrop","spotify:artist:1ZScOzf2oq1jmPpY2Veuyu","Misanthrop","2016-09-30","https://i.scdn.co/image/ab67616d0000b273c8c85878507d46eea284de2a","1","7","255160","https://p.scdn.co/mp3-preview/eb67d588f42e3e6e6c2588b383397438797bf692?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEQ121641165","spotify:user:11126428529","2021-04-26T16:26:12Z"
"spotify:track:3gU7OOZqrnaSp1pO2uuG8P","Laser Beam","spotify:artist:4ZbjiLE1qucIP4GNT38uvr","Cyntax","spotify:album:7qQXWODvWPwnCEt0YLGjcG","Evolutions, Vol. 10","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-04-26","https://i.scdn.co/image/ab67616d0000b2734cdd6a5567a24dbcf896124c","1","8","287004","https://p.scdn.co/mp3-preview/80644b4d042e679ae616351a8db9f4bbfcf319fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","NLCK41086295","spotify:user:11126428529","2021-05-08T10:52:52Z"
"spotify:track:2a6yUW8wMgahrgZTrG91k7","Preditah - Filip Motovunski Remix","spotify:artist:1DMvj4SEEjbBdszYfv2yoY, spotify:artist:602tBNQHNIZL6tsB2RHAV1, spotify:artist:0l9JcoRTFAW1u4UEUxENwy","Kursiva, Benny Page, Filip Motovunski","spotify:album:5sVYZw7l8N7MAzaKixxzHu","Waveform Shapeshifter Remixed LP","spotify:artist:1DMvj4SEEjbBdszYfv2yoY","Kursiva","2019-01-28","https://i.scdn.co/image/ab67616d0000b27353f962f7e7d327bda98d6cc5","1","3","259310","https://p.scdn.co/mp3-preview/69dbcf48fdf9e99c1a6de8a73fdd582fa39f9c22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","GB8KE1858007","spotify:user:11126428529","2021-05-09T11:15:53Z"
"spotify:track:41JyOI4feB5z5vK6asNeo5","Miracle - REAPER Remix","spotify:artist:6iPbI11utXY9CVhX6SPXEg, spotify:artist:24kY0bUku58QhWv5WFFXaf","Nitepunk, REAPER","spotify:album:2Hli7JK4p2FyS1D72J7HdU","Miracle (REAPER Remix)","spotify:artist:6iPbI11utXY9CVhX6SPXEg, spotify:artist:24kY0bUku58QhWv5WFFXaf","Nitepunk, REAPER","2021-05-14","https://i.scdn.co/image/ab67616d0000b273d61606cfa9a30eed436240f9","1","1","204827","https://p.scdn.co/mp3-preview/8b6ec5235d55da69a937872244dfdee6a622d97d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","CA5KR2162368","spotify:user:11126428529","2021-05-14T08:40:08Z"
"spotify:track:4IUlZ6V1pT5NtZzHtB7bIt","Perception","spotify:artist:6sNeV6FX2me50N5Jh1idA4","The Clamps","spotify:album:6vbfHY2vKLm31vALWqcyVP","Seduction Scale","spotify:artist:6sNeV6FX2me50N5Jh1idA4, spotify:artist:4zIXPipQaodrol2q9VpOMe","The Clamps, Thomas Carbou","2021-05-24","https://i.scdn.co/image/ab67616d0000b2736cf404b07da47a5ac35c4fff","1","4","351627","https://p.scdn.co/mp3-preview/d5fee50a790fa7f01e926b2cfc5b49d5f58faf5e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","FR9W12115830","spotify:user:11126428529","2021-05-24T07:03:12Z"
"spotify:track:1uxgjOIRib3pWpbMVZ9GPW","The End - Original Mix","spotify:artist:32rwroseSEZ7dEwooAUikF","Joe Ford","spotify:album:3DyPGcSx9Q524RdTvpQWHe","Abstract Places EP","spotify:artist:32rwroseSEZ7dEwooAUikF","Joe Ford","2019-06-24","https://i.scdn.co/image/ab67616d0000b2730989d62722cd9e4ef5de9b0a","1","3","256744","https://p.scdn.co/mp3-preview/0ee26393dbce0df2778bc71d527e4486d5937840?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","NLCK41057027","spotify:user:11126428529","2021-06-15T10:42:33Z"
"spotify:track:7znrZpYA3gUeZOICOLV0Kj","Trail of Tears","spotify:artist:1oG2f8B49xa2z9ih8EnqdD","Magnetude","spotify:album:4rOSIUlSPEhRoYaONnmsPP","Trail of Tears","spotify:artist:1oG2f8B49xa2z9ih8EnqdD","Magnetude","2020-07-31","https://i.scdn.co/image/ab67616d0000b27382483227ad80b6ccb7f2f5ba","1","1","322603","https://p.scdn.co/mp3-preview/c0bea7a852fce6f64b332157c5099b9a5e4cfb28?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","GB8KE2051597","spotify:user:11126428529","2021-06-15T10:51:09Z"
"spotify:track:2DvorngFCIw3L4I6dTq24M","Sawmill","spotify:artist:2xGpOUNlzAdCoCLcourG7j","FS-X33","spotify:album:6GhqKYNG2Vp3d50KJTE4iR","Sawmill","spotify:artist:2xGpOUNlzAdCoCLcourG7j","FS-X33","2021-06-15","https://i.scdn.co/image/ab67616d0000b273e62bbaa7dd4184fd107551dc","1","1","371136","https://p.scdn.co/mp3-preview/2ed8d9c30c65146a0d7699f85068aed83c2379f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZHNB2182441","spotify:user:11126428529","2021-06-22T09:02:08Z"
"spotify:track:0jE6OcJzJ1mngyrNV82mZK","Come This Far","spotify:artist:3t8Pn6gip5ndfX7mGIymYm","V O E","spotify:album:446PvnUtFcdBH010dsqcNZ","Take What You Want / Come This Far","spotify:artist:3t8Pn6gip5ndfX7mGIymYm","V O E","2021-06-21","https://i.scdn.co/image/ab67616d0000b2738a49d9c0c4c73d55a5ed35ad","1","2","220773","https://p.scdn.co/mp3-preview/d4c898a64dee518d1ce779e75a7b204ddab7fbb4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","GBTMZ2101071","spotify:user:11126428529","2021-06-24T13:38:24Z"
"spotify:track:6uCaU01Wx3EKae0SXyJOOL","Bass","spotify:artist:5DygptUY6coQHpmgFfISzQ","A.M.C","spotify:album:0g0gWIhb2LL8uRnqR5pkgf","Bass","spotify:artist:5DygptUY6coQHpmgFfISzQ","A.M.C","2021-06-25","https://i.scdn.co/image/ab67616d0000b27359607b1b0a1fa8c070ed0ab7","1","1","275862","https://p.scdn.co/mp3-preview/b4cdfb95c32f6807237086f1af256c8ba56bd93f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GB2LD2110178","spotify:user:11126428529","2021-06-25T09:41:15Z"
"spotify:track:604UT9J5Ol6j7pGLX7OyVS","Overlord VIP - Original Mix","spotify:artist:4ZbjiLE1qucIP4GNT38uvr","Cyntax","spotify:album:6t9SvQ0B0oiHCqexoKixLA","Show Time","spotify:artist:4ZbjiLE1qucIP4GNT38uvr","Cyntax","2021-07-19","https://i.scdn.co/image/ab67616d0000b273b77d67e84155c7ea1a9bd558","1","2","272715","https://p.scdn.co/mp3-preview/ac332d136bcab3953de1de347e320d0ac67aaf8a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","DK4M62119430","spotify:user:11126428529","2021-07-19T17:20:07Z"
"spotify:track:5wocuY5rEHSkqWcXQ6UQXc","Falling Down - Finalfix Remix","spotify:artist:0oSqi54oJrhTWhd5UPOa29, spotify:artist:3QKYNyRO2EAX1f9AKH5CA9","Silent Extent, Finalfix","spotify:album:7x2rVoRH6GM6lq7GqjN4QZ","Falling Down Remixes (Part 1)","spotify:artist:0oSqi54oJrhTWhd5UPOa29, spotify:artist:3QKYNyRO2EAX1f9AKH5CA9","Silent Extent, Finalfix","2021-07-19","https://i.scdn.co/image/ab67616d0000b2732c39de3aa6affa5cc1b52edc","1","1","361771","https://p.scdn.co/mp3-preview/3695d5bf235728f4753fcf9813dbdd5c4829d066?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","NLCK41089975","spotify:user:11126428529","2021-07-20T07:36:40Z"
"spotify:track:5duQxd2aTjY6aNQcOo0XBz","Flava - Cyntax Remix","spotify:artist:5ZIAymQimYIkT08qGsRjoK, spotify:artist:4ZbjiLE1qucIP4GNT38uvr","Zombie Cats, Cyntax","spotify:album:7wrgXmrjyvJzxa9Ksou4Vy","Flava - The Remixes","spotify:artist:5ZIAymQimYIkT08qGsRjoK","Zombie Cats","2021-08-05","https://i.scdn.co/image/ab67616d0000b273793ec9f8e124cafc85bb5266","1","1","249578","https://p.scdn.co/mp3-preview/53cf8be8931621268ad8eaa0b97842800a96e0f1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","NLCK41090406","spotify:user:11126428529","2021-08-05T08:36:01Z"
"spotify:track:070WFbEddgBOXfIxdWSnWT","Goin' Hard","spotify:artist:1bNSQdcS5Z0qpyqR9dpbjW, spotify:artist:1dDzlLlakr2JyoK4EtRv5L","Ripple, Neonlight","spotify:album:3xw1Yrj2rBZ1U8Lfj2no6e","Goin' Hard","spotify:artist:1bNSQdcS5Z0qpyqR9dpbjW, spotify:artist:1dDzlLlakr2JyoK4EtRv5L","Ripple, Neonlight","2021-08-06","https://i.scdn.co/image/ab67616d0000b273c057e267433c4824602dea4f","1","1","342068","https://p.scdn.co/mp3-preview/3986550b3649ee3bda51db560a2460fdc985e973?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","NLCK41091090","spotify:user:11126428529","2021-08-06T08:28:12Z"
"spotify:track:67AwuId6wFIjsoRSEPA2oB","Cavid","spotify:artist:7suEmk9pYdOEhskRAwfUvZ","THIR13EN","spotify:album:1VwPYGhuikP7MytlgXaM32","Under Control","spotify:artist:7suEmk9pYdOEhskRAwfUvZ","THIR13EN","2021-08-16","https://i.scdn.co/image/ab67616d0000b27377a36d44cf8e0b50368a9f0d","1","2","226046","https://p.scdn.co/mp3-preview/8e9c2fad805ce38d091ccf2067f952b21d3c541b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","GB8KE2157058","spotify:user:11126428529","2021-08-16T10:58:59Z"
"spotify:track:4h2jN8OBsz9DRovi1wP9XB","Agent Orange - Pythius Remix","spotify:artist:1mCm9sqidA8YS31nVyvlXM, spotify:artist:0CRJK2gwHjs3IKm4uhjNTR","Limewax, Pythius","spotify:album:5U9yt3VdEVJ46qeCugLjeV","Agent Orange (Pythius Remix)","spotify:artist:0CRJK2gwHjs3IKm4uhjNTR, spotify:artist:1mCm9sqidA8YS31nVyvlXM","Pythius, Limewax","2021-08-20","https://i.scdn.co/image/ab67616d0000b273eb421dc920b29b2e58c2c927","1","1","260571","https://p.scdn.co/mp3-preview/f179ed2bb219bb513ac1aa25c5c2bb5bca96fc97?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","NLCK41089047","spotify:user:11126428529","2021-08-20T12:48:25Z"
"spotify:track:4gDVYlBpPBMC9Joxg8C8NU","Starship - Original Mix","spotify:artist:7ouMAiAAuirToqAJPbAHic","Despersion","spotify:album:7o1jYB1XlRA6x5NweQA7HV","Starship","spotify:artist:7ouMAiAAuirToqAJPbAHic, spotify:artist:42LrSX8wBh2xWC2SpgfVgW","Despersion, Krot","2021-09-17","https://i.scdn.co/image/ab67616d0000b2738cfcb4f7235f89ed7ce71a04","1","2","277674","https://p.scdn.co/mp3-preview/09971fded73c1a35ee04aeabe24d7d71880676c2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","NLCK41092302","spotify:user:11126428529","2021-09-20T12:45:05Z"
"spotify:track:26pplPtTCnWf9BcK8EEgH3","Reflexion","spotify:artist:1dDzlLlakr2JyoK4EtRv5L","Neonlight","spotify:album:2457e5z2SiUnUd5MVP05Fx","Reflexion","spotify:artist:1dDzlLlakr2JyoK4EtRv5L","Neonlight","2021-09-27","https://i.scdn.co/image/ab67616d0000b2731d8fa833b48f488e402b9848","1","1","283765","https://p.scdn.co/mp3-preview/077d1f62c68d4186f081a7412f0fd71b9c7f1394?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","NLCK41092143","spotify:user:11126428529","2021-09-27T13:13:52Z"
"spotify:track:6d0jK3wJrIbPAQUcjhVMcO","Vacuum","spotify:artist:2vVFHB22s9IJi1HfqNVGrV, spotify:artist:19jo12H9BkuIotBZFGZ9Pt","Paperclip, 3xil3","spotify:album:1q3AqKhyvY4VcKvmbnYrCl","Rastvor, Vacuum","spotify:artist:2vVFHB22s9IJi1HfqNVGrV","Paperclip","2021-10-15","https://i.scdn.co/image/ab67616d0000b2736c1cfb0e1815817b9f52199e","1","2","242758","https://p.scdn.co/mp3-preview/def8b604f41a4c66f0e969d6f8d1105c9c1ff92e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","GB8KE2160351","spotify:user:11126428529","2021-10-15T06:36:53Z"
"spotify:track:5OXzbIATzCRVTw5ZO06z4w","Undertaker","spotify:artist:2UvQgvaYCYo9n4UljoiO9p","Rieger","spotify:album:6Vpw2BHMeLvaSItoezttkO","Undertaker EP","spotify:artist:2UvQgvaYCYo9n4UljoiO9p","Rieger","2021-10-22","https://i.scdn.co/image/ab67616d0000b2730352b6481d4ebc921fef6a74","1","1","193103","https://p.scdn.co/mp3-preview/af37e8990b3d64593b71ea014c24012c324cc353?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","GB8KE2158385","spotify:user:11126428529","2021-10-26T07:04:06Z"
"spotify:track:03s0Pmz37F1WApuUG4pSlY","Lava Run - Gridlok remix","spotify:artist:4eujb0S8BP4Oy9suTA04mE, spotify:artist:4KO4We001yFoZBa9plWM5V","Gydra, Gridlok","spotify:album:5P2ytbYjWps67PEi510Ats","Lava Run (Gridlok Remix)","spotify:artist:4eujb0S8BP4Oy9suTA04mE, spotify:artist:4KO4We001yFoZBa9plWM5V","Gydra, Gridlok","2021-10-22","https://i.scdn.co/image/ab67616d0000b273345c058f4e325d6ab8794d40","1","1","236705","https://p.scdn.co/mp3-preview/716327ba574cf3df655d4c24d154e2c4afc27f14?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","NLCK41093521","spotify:user:11126428529","2021-10-26T12:02:17Z"
"spotify:track:34tBRPASH0TffjmyA0CFOK","Goodbye","spotify:artist:1oG2f8B49xa2z9ih8EnqdD, spotify:artist:1XfKVxO4LAnU6IgZAO6L2I","Magnetude, Receptor","spotify:album:4efDzsmRCWpBsl7Rewdhjt","Goodbye","spotify:artist:1oG2f8B49xa2z9ih8EnqdD, spotify:artist:1XfKVxO4LAnU6IgZAO6L2I","Magnetude, Receptor","2021-07-09","https://i.scdn.co/image/ab67616d0000b273e157ca52e95c06d1eaf71cd6","1","1","300000","https://p.scdn.co/mp3-preview/2afdf1770f9a4a237898b5f37aa10a9d0ab88821?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","GB8KE2153557","spotify:user:11126428529","2021-11-16T11:19:15Z"
"spotify:track:7cM47P2CCSEO3gAEOEMQJf","Chump","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","spotify:album:2GnJe9dA5vtdAjDQ9Yiahr","Frostbolt","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","2021-07-05","https://i.scdn.co/image/ab67616d0000b273f65b50bd28e88db1c2b603c6","1","3","209655","https://p.scdn.co/mp3-preview/3b3f52dfc269f5e98e5f93c0071b965600b46d3e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","GB8KE2154133","spotify:user:11126428529","2021-11-21T13:23:01Z"
"spotify:track:7C5m9iheGkKXqdzL1YwRMe","Trash Maniac","spotify:artist:4ZbjiLE1qucIP4GNT38uvr","Cyntax","spotify:album:34j2TJVWvTIxniNQ73l7SX","Machinery Vol.1","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-12-17","https://i.scdn.co/image/ab67616d0000b2736414dbddad207a563e2035d2","1","2","316573","https://p.scdn.co/mp3-preview/cd64755722f4e8356f8e09a9e99aa888a89b6a49?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","GB8KE2162418","spotify:user:11126428529","2021-12-09T14:07:42Z"
"spotify:track:4jksXhCmdK8E9oYgu5rQmM","Leviathan","spotify:artist:6QhqCrDQDXbCO2un1z5yqN","Mean Teeth","spotify:album:0VErW9iftxvaEba9SFBdAj","Leviathan","spotify:artist:6QhqCrDQDXbCO2un1z5yqN, spotify:artist:7khXTDDp4ZkGEoSCUB5Hyt","Mean Teeth, Trilo","2016-10-17","https://i.scdn.co/image/ab67616d0000b273031eec0edb7e3e601c255f84","1","2","337241","https://p.scdn.co/mp3-preview/b9163f8df5ae5ad4b7fc0f95cb7b6fcd34ac55a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","QMVRF1200042","spotify:user:11126428529","2021-12-20T10:47:26Z"
"spotify:track:2y8okMPBAtNc7je7ih6cjL","Agressor","spotify:artist:4kK2OffNsdVIlYeo2en3F9","Ozma","spotify:album:64mMUuvk33YnTbZUSDHQZR","Ozriderz: The Annual 2021","spotify:artist:4kK2OffNsdVIlYeo2en3F9, spotify:artist:3dtwV22DQYTd9YY4CUrVh9, spotify:artist:3dRs85g7p2EytGciaaSOra","Ozma, Lowriderz, Distant Future","2022-01-03","https://i.scdn.co/image/ab67616d0000b273dfdd77513bbc5af647f93422","1","1","285257","https://p.scdn.co/mp3-preview/8dae524305b626e8bec365a9427385802511fd84?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","GB8KE2155085","spotify:user:11126428529","2022-01-03T17:17:15Z"
"spotify:track:502zarKzhtBPWdUhX8UAqr","Candyman","spotify:artist:6wVoaI7lR9EKl2xBjt92x8, spotify:artist:27NON6lxgoEImWk8z0z1DN","Junk Mail, Mob Tactics","spotify:album:13j5MrWYURgUNzqvhmRMc3","RAM Drum & Bass Annual 2022","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-12-17","https://i.scdn.co/image/ab67616d0000b2734ff8d9b382cb4e6317cb5488","1","32","273103","https://p.scdn.co/mp3-preview/8c114719b4f9af7b3914bbdf21bad131b8727d49?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","GB5KW2105096","spotify:user:11126428529","2022-01-11T11:24:18Z"
